0.746093
0.946282
1.22336
1.13877
0.919919
0.229608
0.716469
0.448977
1.245842
1.431941
0.241878
0.5969
2.021168
0.270099
0.968536
0.213103
2.267
1.508883
2.408737
0.779698
2.654695
1.006562
3.033117
0.881441
0.67046
1.5895
1.343002
0.054058
1.111839
1.482137
1.426532
0.770434
1.651876
0.741323
1.04553
0.710417
0.952629
1.324914
0.836205
-1.091282
1.096577
-0.096821
1.093051
