0.5	1.0423053341508277	0.020182774673577607	-0.020182774673577607	0.12880647350557953	-0.11966901006284575
1.5	1.1486486486486487	0.014470186107166142	-0.014470186107166142	0.11039681691310314	-0.1057352864632601
2.5	1.2928759894459103	0.015407828575183684	-0.015407828575183684	0.10791724060551716	-0.10443420831242686
3.5	1.3612244897959185	0.01809859086213655	-0.01809859086213655	0.10747920204951103	-0.10259203301667626
4.5	1.4829268292682927	0.024290668896751945	-0.024290668896751945	0.11673389510642067	-0.11376496619576959
5.5	1.480728051391863	0.03315154315380674	-0.03315154315380674	0.12137643428869511	-0.11272191069417258
6.5	1.6439909297052153	0.04777639484631455	-0.04777639484631455	0.13549151889300168	-0.12568393708956813
7.5	1.6593886462882095	0.06693127551878332	-0.06693127551878332	0.1505704524319318	-0.13770030714939357
0.5	1.060698957694666	0.010443570982595981	-0.010443570982595981	0.08298926394085092	-0.08566746963962435
1.5	1.135135135135135	0.006814366675995388	-0.006814366675995388	0.08119515808518235	-0.09127026266746019
2.5	1.2286719437115214	0.010330829084225786	-0.010330829084225786	0.0890057693210625	-0.09560387268782605
3.5	1.2408163265306122	0.013009144014269409	-0.013009144014269409	0.09130883663005858	-0.09243041041189413
4.5	1.2682926829268293	0.015757128500790772	-0.015757128500790772	0.10087464629086015	-0.09214950903625803
5.5	1.2676659528907923	0.024879229626840263	-0.024879229626840263	0.10228549906220931	-0.09599509951131599
6.5	1.3219954648526078	0.036743191588468595	-0.036743191588468595	0.10870297269430117	-0.10145645860938128
7.5	1.4104803493449782	0.05549173539626348	-0.05549173539626348	0.134615472900691	-0.11220395186718313
0.5	0.8369098712446352	0.011361289683485674	-0.011361289683485674	0.06689564319644468	-0.0654758431415633
1.5	0.8288288288288288	0.005850581872259337	-0.005850581872259337	0.06095608681724927	-0.06353137579628602
2.5	0.810905892700088	0.008627284696380527	-0.008627284696380527	0.06312151009246549	-0.06150264086579059
3.5	0.773469387755102	0.010320171935306805	-0.010320171935306805	0.060829347606366956	-0.05825840084251565
4.5	0.7297560975609757	0.013287804741690572	-0.013287804741690572	0.05953145040705873	-0.05174972862418505
5.5	0.708779443254818	0.020157622378838648	-0.020157622378838648	0.06605194803970678	-0.054915051129022466
6.5	0.600907029478458	0.025779453859209864	-0.025779453859209864	0.07338094355681221	-0.05820059098173027
7.5	0.5502183406113537	0.042748899519359916	-0.042748899519359916	0.11574124366871714	-0.08458134250900677
0.5	0.5965665236051502	0.015464088669226652	-0.015464088669226652	0.05826962139700985	-0.055021455971992886
1.5	0.586036036036036	0.009820892407259234	-0.009820892407259234	0.04698438457476763	-0.04764247827811813
2.5	0.5206684256816183	0.010191806283490952	-0.010191806283490952	0.041567748655839405	-0.040301061545114744
3.5	0.44081632653061226	0.0127627086771215	-0.0127627086771215	0.04354930216784799	-0.039649095776016705
4.5	0.4195121951219512	0.01993681985421558	-0.01993681985421558	0.07718155845659432	-0.05742833999030212
5.5	0.20877944325481798	0.030141485677240933	-0.030141485677240933	0.07289666208036709	-0.04513692838199552
1.5	1.015625	0.03468838381461037	-0.03468838381461037	0.18065732931813205	-0.1528572290077145
2.5	1.2033542976939202	0.01840004011094522	-0.01840004011094522	0.16002271367284457	-0.14281311376260203
3.5	1.3333333333333333	0.020077953397894473	-0.020077953397894473	0.1447841809649699	-0.14857176773804726
4.5	1.4972677595628414	0.026356402303217636	-0.026356402303217636	0.14912134985512066	-0.16481286603885498
5.5	1.5254237288135593	0.032410531783943486	-0.032410531783943486	0.15022458668228114	-0.15498870287761243
6.5	1.5666666666666667	0.044739384180502446	-0.044739384180502446	0.1565826956900703	-0.15836974956163716
7.5	1.7647058823529413	0.06430191189945338	-0.06430191189945338	0.1764877178667037	-0.1895666647901869
0.5	1.2714776632302405	0.14252267047649708	-0.14252267047649708	0.23001997240116676	-0.23000937009762995
