1.25,1.0,1.5,60.0,4.0,-4.0,21.0,-13.0
1.75,1.5,2.0,63.0,2.0,-2.0,14.0,-10.0
2.25,2.0,2.5,52.2,0.9,-0.9,8.4,-5.8
2.75,2.5,3.0,44.1,0.6,-0.6,4.9,-5.5
3.25,3.0,3.5,30.1,0.4,-0.4,3.2,-3.4
3.75,3.5,4.0,20.9,0.3,-0.3,2.2,-2.2
4.5,4.0,5.0,13.4,0.2,-0.2,1.4,-1.3
5.5,5.0,6.0,7.11,0.11,-0.11,0.79,-0.59
6.5,6.0,7.0,3.85,0.08,-0.08,0.41,-0.34
7.5,7.0,8.0,1.79,0.05,-0.05,0.18,-0.17
