1.25,1.0,1.5,110.0,36.0,-36.0,34.0,-72.0
1.75,1.5,2.0,29.8,3.1,-3.1,5.9,-5.5
2.25,2.0,2.5,26.9,1.8,-1.8,4.2,-3.7
2.75,2.5,3.0,23.7,1.1,-1.1,3.2,-3.1
3.25,3.0,3.5,13.9,0.7,-0.7,1.7,-1.6
3.75,3.5,4.0,10.7,0.6,-0.6,1.5,-1.3
4.5,4.0,5.0,6.36,0.28,-0.28,0.78,-0.61
5.5,5.0,6.0,3.1,0.2,-0.2,0.45,-0.4
6.5,6.0,7.0,1.39,0.16,-0.16,0.25,-0.21
7.5,7.0,8.0,0.68,0.18,-0.18,0.18,-0.18

