IMPPDF_280	0	64
   1	LATTICE	1.000000000000e+00	1.000000000000e+00	1.963500000000e-01	2.673000000000e-02	9.950030000000e-03	
   2	LATTICE	2.000000000000e+00	1.000000000000e+00	3.926990000000e-01	5.453200000000e-02	2.077840000000e-02	
   3	LATTICE	3.000000000000e+00	1.000000000000e+00	5.890490000000e-01	8.612000000000e-02	2.850760000000e-02	
   4	LATTICE	4.000000000000e+00	1.000000000000e+00	7.853980000000e-01	1.202380000000e-01	3.635180000000e-02	
   5	LATTICE	5.000000000000e+00	1.000000000000e+00	9.817480000000e-01	1.568150000000e-01	4.585320000000e-02	
   6	LATTICE	6.000000000000e+00	1.000000000000e+00	1.178100000000e+00	2.051040000000e-01	4.920730000000e-02	
   7	LATTICE	7.000000000000e+00	1.000000000000e+00	1.374450000000e+00	2.625050000000e-01	5.051960000000e-02	
   8	LATTICE	8.000000000000e+00	1.000000000000e+00	1.570800000000e+00	3.227990000000e-01	6.115480000000e-02	
   9	LATTICE	1.000000000000e+00	2.000000000000e+00	3.926990000000e-01	6.722200000000e-02	9.787290000000e-03	
  10	LATTICE	2.000000000000e+00	2.000000000000e+00	7.853980000000e-01	1.427170000000e-01	1.676140000000e-02	
  11	LATTICE	3.000000000000e+00	2.000000000000e+00	1.178100000000e+00	2.232080000000e-01	2.288600000000e-02	
  12	LATTICE	4.000000000000e+00	2.000000000000e+00	1.570800000000e+00	3.021300000000e-01	3.027170000000e-02	
  13	LATTICE	5.000000000000e+00	2.000000000000e+00	1.963490000000e+00	3.712760000000e-01	4.246300000000e-02	
  14	LATTICE	6.000000000000e+00	2.000000000000e+00	2.356190000000e+00	4.173950000000e-01	6.555620000000e-02	
  15	LATTICE	7.000000000000e+00	2.000000000000e+00	2.748890000000e+00	5.058380000000e-01	7.061700000000e-02	
  16	LATTICE	8.000000000000e+00	2.000000000000e+00	3.141590000000e+00	4.981010000000e-01	1.596710000000e-01	
  17	LATTICE	1.000000000000e+00	3.000000000000e+00	5.890490000000e-01	1.190650000000e-01	6.560020000000e-03	
  18	LATTICE	2.000000000000e+00	3.000000000000e+00	1.178100000000e+00	2.428370000000e-01	1.200130000000e-02	
  19	LATTICE	3.000000000000e+00	3.000000000000e+00	1.767150000000e+00	3.658790000000e-01	1.636870000000e-02	
  20	LATTICE	4.000000000000e+00	3.000000000000e+00	2.356190000000e+00	4.803480000000e-01	2.119600000000e-02	
  21	LATTICE	5.000000000000e+00	3.000000000000e+00	2.945240000000e+00	5.707640000000e-01	2.829100000000e-02	
  22	LATTICE	6.000000000000e+00	3.000000000000e+00	3.534290000000e+00	5.974450000000e-01	1.759870000000e-02	
  23	LATTICE	7.000000000000e+00	3.000000000000e+00	4.123340000000e+00	6.232680000000e-01	3.136590000000e-02	
  24	LATTICE	8.000000000000e+00	3.000000000000e+00	4.712390000000e+00	6.185790000000e-01	4.666630000000e-02	
  25	LATTICE	1.000000000000e+00	4.000000000000e+00	7.853980000000e-01	1.458060000000e-01	2.272490000000e-02	
  26	LATTICE	2.000000000000e+00	4.000000000000e+00	1.570800000000e+00	2.889110000000e-01	4.445140000000e-02	
  27	LATTICE	3.000000000000e+00	4.000000000000e+00	2.356190000000e+00	4.326640000000e-01	4.124060000000e-02	
  28	LATTICE	4.000000000000e+00	4.000000000000e+00	3.141590000000e+00	5.744410000000e-01	2.562610000000e-02	
  29	LATTICE	5.000000000000e+00	4.000000000000e+00	3.926990000000e+00	5.825070000000e-01	1.466590000000e-02	
  30	LATTICE	6.000000000000e+00	4.000000000000e+00	4.712390000000e+00	5.573550000000e-01	2.047590000000e-02	
  31	LATTICE	7.000000000000e+00	4.000000000000e+00	5.497790000000e+00	4.997800000000e-01	2.716300000000e-02	
  32	LATTICE	8.000000000000e+00	4.000000000000e+00	6.283180000000e+00	4.400890000000e-01	3.800220000000e-02	
  33	LATTICE	1.000000000000e+00	5.000000000000e+00	9.817480000000e-01	2.257850000000e-01	2.424650000000e-02	
  34	LATTICE	2.000000000000e+00	5.000000000000e+00	1.963490000000e+00	4.329010000000e-01	5.004770000000e-02	
  35	LATTICE	3.000000000000e+00	5.000000000000e+00	2.945240000000e+00	5.391180000000e-01	1.589930000000e-02	
  36	LATTICE	4.000000000000e+00	5.000000000000e+00	3.926990000000e+00	5.734640000000e-01	1.373730000000e-02	
  37	LATTICE	5.000000000000e+00	5.000000000000e+00	4.908740000000e+00	5.450160000000e-01	2.093380000000e-02	
  38	LATTICE	6.000000000000e+00	5.000000000000e+00	5.890490000000e+00	4.687440000000e-01	2.671640000000e-02	
  39	LATTICE	7.000000000000e+00	5.000000000000e+00	6.872230000000e+00	3.835160000000e-01	4.889140000000e-02	
  40	LATTICE	8.000000000000e+00	5.000000000000e+00	7.853980000000e+00	3.800550000000e-01	1.044400000000e-01	
  41	LATTICE	1.000000000000e+00	6.000000000000e+00	1.178100000000e+00	2.866720000000e-01	3.230390000000e-02	
  42	LATTICE	2.000000000000e+00	6.000000000000e+00	2.356190000000e+00	4.935500000000e-01	1.640510000000e-02	
  43	LATTICE	3.000000000000e+00	6.000000000000e+00	3.534290000000e+00	5.942600000000e-01	1.588060000000e-02	
  44	LATTICE	4.000000000000e+00	6.000000000000e+00	4.712390000000e+00	5.459670000000e-01	4.740010000000e-02	
  45	LATTICE	5.000000000000e+00	6.000000000000e+00	5.890490000000e+00	4.930720000000e-01	8.398570000000e-02	
  46	LATTICE	6.000000000000e+00	6.000000000000e+00	7.068580000000e+00	4.589310000000e-01	6.456800000000e-02	
