REPPDF_170	1	80
  35	LATTICE	3.000000000000e+00	5.000000000000e+00	1.472620000000e+00	8.878200000000e-01	1.445320000000e-02	1.783200000000e-02	2.008515239576e+00	
  36	LATTICE	4.000000000000e+00	5.000000000000e+00	1.963490000000e+00	8.104130000000e-01	3.654300000000e-02	2.970800000000e-02	3.665785223090e+00	
  37	LATTICE	5.000000000000e+00	5.000000000000e+00	2.454370000000e+00	7.189720000000e-01	4.715620000000e-02	4.206000000000e-02	5.850019194072e+00	
  38	LATTICE	6.000000000000e+00	5.000000000000e+00	2.945240000000e+00	6.492830000000e-01	7.434580000000e-02	5.313500000000e-02	8.183642571883e+00	
  39	LATTICE	7.000000000000e+00	5.000000000000e+00	3.436120000000e+00	5.198850000000e-01	5.989170000000e-02	6.136500000000e-02	1.180357194380e+01	
  40	LATTICE	8.000000000000e+00	5.000000000000e+00	3.926990000000e+00	4.044850000000e-01	7.488140000000e-02	6.539300000000e-02	1.616697776185e+01	
  41	LATTICE	1.000000000000e+00	6.000000000000e+00	5.890490000000e-01	9.812130000000e-01	3.670670000000e-03	3.315000000000e-03	3.378471341085e-01	
  42	LATTICE	2.000000000000e+00	6.000000000000e+00	1.178100000000e+00	9.260510000000e-01	1.644570000000e-02	1.164000000000e-02	1.256950211165e+00	
  43	LATTICE	3.000000000000e+00	6.000000000000e+00	1.767150000000e+00	8.332210000000e-01	2.088340000000e-02	2.480300000000e-02	2.976761267419e+00	
  44	LATTICE	4.000000000000e+00	6.000000000000e+00	2.356190000000e+00	7.306090000000e-01	3.513060000000e-02	3.963600000000e-02	5.425063200700e+00	
  45	LATTICE	5.000000000000e+00	6.000000000000e+00	2.945240000000e+00	5.994520000000e-01	4.428420000000e-02	5.313500000000e-02	8.863929055204e+00	
  46	LATTICE	6.000000000000e+00	6.000000000000e+00	3.534290000000e+00	4.868120000000e-01	6.752210000000e-02	6.255900000000e-02	1.285075141944e+01	
  47	LATTICE	7.000000000000e+00	6.000000000000e+00	4.123340000000e+00	3.792880000000e-01	9.057330000000e-02	6.603300000000e-02	1.740972559111e+01	
  48	LATTICE	8.000000000000e+00	6.000000000000e+00	4.712390000000e+00	2.588220000000e-01	9.412440000000e-02	6.374300000000e-02	2.462812280254e+01	
  49	LATTICE	1.000000000000e+00	7.000000000000e+00	6.872230000000e-01	9.710290000000e-01	8.192950000000e-03	4.485000000000e-03	4.618811590591e-01	
  50	LATTICE	2.000000000000e+00	7.000000000000e+00	1.374450000000e+00	8.973720000000e-01	4.194700000000e-02	1.566500000000e-02	1.745652861912e+00	
  51	LATTICE	3.000000000000e+00	7.000000000000e+00	2.061670000000e+00	7.778980000000e-01	2.150290000000e-02	3.219700000000e-02	4.138974518510e+00	
  52	LATTICE	4.000000000000e+00	7.000000000000e+00	2.748890000000e+00	6.339510000000e-01	2.526470000000e-02	4.896600000000e-02	7.723940809305e+00	
  53	LATTICE	5.000000000000e+00	7.000000000000e+00	3.436120000000e+00	4.777470000000e-01	2.802130000000e-02	6.136500000000e-02	1.284466464468e+01	
  54	LATTICE	6.000000000000e+00	7.000000000000e+00	4.123340000000e+00	4.467180000000e-01	1.827240000000e-01	6.603300000000e-02	1.478180865781e+01	
  55	LATTICE	7.000000000000e+00	7.000000000000e+00	4.810560000000e+00	2.988580000000e-01	3.677510000000e-01	6.279800000000e-02	2.101265483942e+01	
  56	LATTICE	8.000000000000e+00	7.000000000000e+00	5.497790000000e+00	8.452000000000e-02	1.874700000000e-01	5.295700000000e-02	6.265617605301e+01	
  57	LATTICE	1.000000000000e+00	8.000000000000e+00	7.853980000000e-01	9.663860000000e-01	2.071800000000e-02	5.817000000000e-03	6.019333889357e-01	
  58	LATTICE	2.000000000000e+00	8.000000000000e+00	1.570800000000e+00	8.311010000000e-01	9.856070000000e-02	2.008600000000e-02	2.416794108057e+00	
  59	LATTICE	3.000000000000e+00	8.000000000000e+00	2.356190000000e+00	7.380220000000e-01	5.822240000000e-02	3.963600000000e-02	5.370571608976e+00	
  60	LATTICE	4.000000000000e+00	8.000000000000e+00	3.141590000000e+00	5.684820000000e-01	4.538590000000e-02	5.684400000000e-02	9.999261190328e+00	
  61	LATTICE	5.000000000000e+00	8.000000000000e+00	3.926990000000e+00	3.993910000000e-01	4.095690000000e-02	6.539300000000e-02	1.637317816375e+01	
  62	LATTICE	6.000000000000e+00	8.000000000000e+00	4.712390000000e+00	9.578000000000e-02	3.044980000000e-01	6.374300000000e-02	6.655147212362e+01	
  63	LATTICE	7.000000000000e+00	8.000000000000e+00	5.497790000000e+00	1.768760000000e-01	6.266910000000e-02	5.295700000000e-02	2.994018408376e+01	
  64	LATTICE	8.000000000000e+00	8.000000000000e+00	6.283180000000e+00	7.141900000000e-02	5.150290000000e-02	3.922500000000e-02	5.492235959619e+01	
  65	LATTICE	1.000000000000e+00	9.000000000000e+00	8.835730000000e-01	9.578010000000e-01	1.480850000000e-02	7.304000000000e-03	7.625801184171e-01	
  66	LATTICE	2.000000000000e+00	9.000000000000e+00	1.767150000000e+00	8.609290000000e-01	6.428510000000e-02	2.480300000000e-02	2.880957663175e+00	
  67	LATTICE	3.000000000000e+00	9.000000000000e+00	2.650720000000e+00	6.951350000000e-01	5.081410000000e-02	4.673800000000e-02	6.723586066016e+00	
  68	LATTICE	4.000000000000e+00	9.000000000000e+00	3.534290000000e+00	4.888990000000e-01	3.924300000000e-02	6.255900000000e-02	1.279589444855e+01	
  69	LATTICE	5.000000000000e+00	9.000000000000e+00	4.417860000000e+00	3.011750000000e-01	3.065980000000e-02	6.565000000000e-02	2.179795799784e+01	
  70	LATTICE	6.000000000000e+00	9.000000000000e+00	5.301440000000e+00	1.216000000000e-02	1.634330000000e-01	5.621800000000e-02	4.623190789474e+02	
  71	LATTICE	7.000000000000e+00	9.000000000000e+00	6.185010000000e+00	-1.088810000000e-01	3.975080000000e-01	4.085600000000e-02	-3.752353486834e+01	
  72	LATTICE	8.000000000000e+00	9.000000000000e+00	7.068580000000e+00	3.105200000000e-02	4.793790000000e-02	2.898700000000e-02	9.334986474301e+01	
  73	LATTICE	1.000000000000e+00	1.000000000000e+01	9.817480000000e-01	9.462800000000e-01	1.132630000000e-02	8.937000000000e-03	9.444350509363e-01	
  74	LATTICE	2.000000000000e+00	1.000000000000e+01	1.963490000000e+00	8.548840000000e-01	6.224190000000e-02	2.970800000000e-02	3.475091357424e+00	
  75	LATTICE	3.000000000000e+00	1.000000000000e+01	2.945240000000e+00	6.375860000000e-01	4.451600000000e-02	5.313500000000e-02	8.333777717829e+00	
  76	LATTICE	4.000000000000e+00	1.000000000000e+01	3.926990000000e+00	4.280030000000e-01	3.347420000000e-02	6.539300000000e-02	1.527863122455e+01	
  77	LATTICE	5.000000000000e+00	1.000000000000e+01	4.908740000000e+00	2.407580000000e-01	2.591240000000e-02	6.171500000000e-02	2.563362380482e+01	
  78	LATTICE	6.000000000000e+00	1.000000000000e+01	5.890490000000e+00	-5.296000000000e-03	1.185390000000e-01	4.599700000000e-02	-8.685234138973e+02	
  79	LATTICE	7.000000000000e+00	1.000000000000e+01	6.872230000000e+00	-2.969700000000e-02	3.442910000000e-01	3.139600000000e-02	-1.057211166111e+02	
  80	LATTICE	8.000000000000e+00	1.000000000000e+01	7.853980000000e+00	-2.633000000000e-03	8.010650000000e-02	2.898700000000e-02	-1.100911507786e+03	
