REPPDF_280	0	64
   1	LATTICE	1.000000000000e+00	1.000000000000e+00	1.963500000000e-01	9.998090000000e-01	1.733900000000e-03	
   2	LATTICE	2.000000000000e+00	1.000000000000e+00	3.926990000000e-01	9.969810000000e-01	3.424920000000e-03	
   3	LATTICE	3.000000000000e+00	1.000000000000e+00	5.890490000000e-01	9.854120000000e-01	1.311220000000e-02	
   4	LATTICE	4.000000000000e+00	1.000000000000e+00	7.853980000000e-01	9.740520000000e-01	1.293360000000e-02	
   5	LATTICE	5.000000000000e+00	1.000000000000e+00	9.817480000000e-01	9.585250000000e-01	1.743530000000e-02	
   6	LATTICE	6.000000000000e+00	1.000000000000e+00	1.178100000000e+00	9.399570000000e-01	2.369700000000e-02	
   7	LATTICE	7.000000000000e+00	1.000000000000e+00	1.374450000000e+00	9.081480000000e-01	3.951770000000e-02	
   8	LATTICE	8.000000000000e+00	1.000000000000e+00	1.570800000000e+00	8.592230000000e-01	7.386940000000e-02	
   9	LATTICE	1.000000000000e+00	2.000000000000e+00	3.926990000000e-01	9.937900000000e-01	1.418360000000e-03	
  10	LATTICE	2.000000000000e+00	2.000000000000e+00	7.853980000000e-01	9.746460000000e-01	5.017480000000e-03	
  11	LATTICE	3.000000000000e+00	2.000000000000e+00	1.178100000000e+00	9.453170000000e-01	1.511700000000e-02	
  12	LATTICE	4.000000000000e+00	2.000000000000e+00	1.570800000000e+00	9.177450000000e-01	1.817770000000e-02	
  13	LATTICE	5.000000000000e+00	2.000000000000e+00	1.963490000000e+00	8.267750000000e-01	1.856830000000e-02	
  14	LATTICE	6.000000000000e+00	2.000000000000e+00	2.356190000000e+00	7.533230000000e-01	2.534990000000e-02	
  15	LATTICE	7.000000000000e+00	2.000000000000e+00	2.748890000000e+00	6.806100000000e-01	4.605160000000e-02	
  16	LATTICE	8.000000000000e+00	2.000000000000e+00	3.141590000000e+00	5.856680000000e-01	4.785790000000e-02	
  17	LATTICE	1.000000000000e+00	3.000000000000e+00	5.890490000000e-01	9.852150000000e-01	1.607310000000e-03	
  18	LATTICE	2.000000000000e+00	3.000000000000e+00	1.178100000000e+00	9.408330000000e-01	5.490860000000e-03	
  19	LATTICE	3.000000000000e+00	3.000000000000e+00	1.767150000000e+00	8.722270000000e-01	1.654850000000e-02	
  20	LATTICE	4.000000000000e+00	3.000000000000e+00	2.356190000000e+00	7.555270000000e-01	1.288970000000e-02	
