CMS_Z_13TEV_DIFF_ZPT_2E	6	35
   1	EWK_PT	1.500000000000e+00	8.315178393760e+03	1.300000000000e+04	2.529700000000e+01	8.864827710000e-02	1.114712305000e-01	4.406500000000e-01	3.569912640000e-01	1.411200000000e+00	9.478026990000e-04	3.746700000000e-03	2.640500860000e-01	1.043800000000e+00	2.146931093000e-01	8.486900000000e-01	6.324250000000e-01	2.500000000000e+00	
   2	EWK_PT	2.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.390100000000e+01	7.921985680000e-02	1.023945804000e-01	3.020400000000e-01	4.670201760000e-01	1.377600000000e+00	4.682406120000e-04	1.381200000000e-03	3.527060040000e-01	1.040400000000e+00	2.877143969000e-01	8.486900000000e-01	8.475250000000e-01	2.500000000000e+00	
   3	EWK_PT	3.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.851200000000e+01	8.007415040000e-02	1.062931200000e-01	2.760000000000e-01	5.181019360000e-01	1.345300000000e+00	2.748524416000e-04	7.136800000000e-04	3.982140800000e-01	1.034000000000e+00	3.265008848000e-01	8.477900000000e-01	9.628000000000e-01	2.500000000000e+00	
   4	EWK_PT	4.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.909200000000e+01	8.246066480000e-02	1.100009788000e-01	2.813900000000e-01	5.136688800000e-01	1.314000000000e+00	3.211955088000e-04	8.216400000000e-04	3.986993080000e-01	1.019900000000e+00	3.305267692000e-01	8.455100000000e-01	9.773000000000e-01	2.500000000000e+00	
   5	EWK_PT	5.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.749200000000e+01	8.136888760000e-02	1.076207860000e-01	2.870500000000e-01	4.813222960000e-01	1.283800000000e+00	3.364494588000e-04	8.973900000000e-04	3.780693280000e-01	1.008400000000e+00	3.162937596000e-01	8.436300000000e-01	9.373000000000e-01	2.500000000000e+00	
   6	EWK_PT	6.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.543600000000e+01	8.070549000000e-02	1.059749016000e-01	2.990600000000e-01	4.445800560000e-01	1.254600000000e+00	3.343315728000e-04	9.434800000000e-04	3.571240080000e-01	1.007800000000e+00	2.989487268000e-01	8.436300000000e-01	8.859000000000e-01	2.500000000000e+00	
   7	EWK_PT	7.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.331100000000e+01	8.014959710000e-02	1.040302530000e-01	3.123000000000e-01	4.085261040000e-01	1.226400000000e+00	3.548287720000e-04	1.065200000000e-03	3.376736070000e-01	1.013700000000e+00	2.813680237000e-01	8.446700000000e-01	8.327750000000e-01	2.500000000000e+00	
   8	EWK_PT	8.500000000000e+00	8.315178393760e+03	1.300000000000e+04	3.085000000000e+01	7.885260000000e-02	1.001977150000e-01	3.247900000000e-01	3.699223500000e-01	1.199100000000e+00	3.707861500000e-04	1.201900000000e-03	3.145774500000e-01	1.019700000000e+00	2.615586400000e-01	8.478400000000e-01	7.712500000000e-01	2.500000000000e+00	
   9	EWK_PT	9.500000000000e+00	8.315178393760e+03	1.300000000000e+04	2.828700000000e+01	7.750638000000e-02	9.579958290000e-02	3.386700000000e-01	3.316933620000e-01	1.172600000000e+00	3.815350560000e-04	1.348800000000e-03	2.894891580000e-01	1.023400000000e+00	2.421197478000e-01	8.559400000000e-01	7.071750000000e-01	2.500000000000e+00	
  10	EWK_PT	1.050000000000e+01	8.315178393760e+03	1.300000000000e+04	2.580600000000e+01	7.600125060000e-02	9.157775220000e-02	3.548700000000e-01	2.960206260000e-01	1.147100000000e+00	4.125089100000e-04	1.598500000000e-03	2.644598880000e-01	1.024800000000e+00	2.230412580000e-01	8.643000000000e-01	6.451500000000e-01	2.500000000000e+00	
  11	EWK_PT	1.150000000000e+01	8.315178393760e+03	1.300000000000e+04	2.408600000000e+01	7.530247040000e-02	8.902908180000e-02	3.696300000000e-01	2.703171780000e-01	1.122300000000e+00	4.300073580000e-04	1.785300000000e-03	2.470260160000e-01	1.025600000000e+00	2.093290174000e-01	8.690900000000e-01	6.021500000000e-01	2.500000000000e+00	
  12	EWK_PT	1.250000000000e+01	8.315178393760e+03	1.300000000000e+04	2.242000000000e+01	7.269460800000e-02	8.459738600000e-02	3.773300000000e-01	2.462612800000e-01	1.098400000000e+00	4.865812600000e-04	2.170300000000e-03	2.300292000000e-01	1.026000000000e+00	1.959104440000e-01	8.738200000000e-01	5.605000000000e-01	2.500000000000e+00	
  13	EWK_PT	1.350000000000e+01	8.315178393760e+03	1.300000000000e+04	2.045100000000e+01	6.783392190000e-02	7.726183290000e-02	3.777900000000e-01	2.193165240000e-01	1.072400000000e+00	6.061880910000e-04	2.964100000000e-03	2.108702610000e-01	1.031100000000e+00	1.798297332000e-01	8.793200000000e-01	5.112750000000e-01	2.500000000000e+00	
  14	EWK_PT	1.500000000000e+01	8.315178393760e+03	1.300000000000e+04	1.819200000000e+01	6.171454080000e-02	6.838190880000e-02	3.758900000000e-01	1.891240320000e-01	1.039600000000e+00	6.677737440000e-04	3.670700000000e-03	1.901973600000e-01	1.045500000000e+00	1.621998720000e-01	8.916000000000e-01	4.548000000000e-01	2.500000000000e+00	
  15	EWK_PT	1.700000000000e+01	8.315178393760e+03	1.300000000000e+04	1.586100000000e+01	5.473155270000e-02	5.922656010000e-02	3.734100000000e-01	1.587368880000e-01	1.000800000000e+00	6.835139340000e-04	4.309400000000e-03	1.683962370000e-01	1.061700000000e+00	1.443937857000e-01	9.103700000000e-01	3.965250000000e-01	2.500000000000e+00	
