NTVNUDMN_PDF4LHC	2	45
  19	DIS_DM_NU	1.670000000000e-01	1.769158670832e+01	3.240000000000e-01	1.088063504742e+01	1.535139103225e+00	6.482980924646e-01	5.958274398868e+00	2.284933359958e-01	2.100000000000e+00	
  20	DIS_DM_NU	3.260000000000e-01	3.453567225696e+01	3.240000000000e-01	4.781406135455e+00	6.312583345827e-01	2.893267366837e-01	6.051080550098e+00	1.004095288446e-01	2.100000000000e+00	
  21	DIS_DM_NU	2.100000000000e-02	3.831411492720e+00	5.580000000000e-01	2.286954216574e+01	3.459620376446e+00	1.497733302666e+00	6.549030548194e+00	4.802603854805e-01	2.100000000000e+00	
  22	DIS_DM_NU	5.700000000000e-02	1.039954548024e+01	5.580000000000e-01	2.148711314128e+01	3.262999337536e+00	1.210698437769e+00	5.634532800237e+00	4.512293759669e-01	2.100000000000e+00	
  23	DIS_DM_NU	1.010000000000e-01	1.842726479832e+01	5.580000000000e-01	1.897166983998e+01	3.011552371990e+00	7.485269718690e-01	3.945498620747e+00	3.984050666395e-01	2.100000000000e+00	
  24	DIS_DM_NU	1.670000000000e-01	3.046884377544e+01	5.580000000000e-01	1.202478139629e+01	1.875323331609e+00	5.993463969818e-01	4.984260230850e+00	2.525204093220e-01	2.100000000000e+00	
  25	DIS_DM_NU	3.260000000000e-01	5.947810222032e+01	5.580000000000e-01	4.373712357330e+00	6.634370076660e-01	3.107433291176e-01	7.104795737123e+00	9.184795950393e-02	2.100000000000e+00	
  26	DIS_DM_NU	2.100000000000e-02	5.293939535640e+00	7.710000000000e-01	2.236358536674e+01	3.006435803398e+00	1.066894741784e+00	4.770678423373e+00	4.696352927015e-01	2.100000000000e+00	
  27	DIS_DM_NU	5.700000000000e-02	1.436926445388e+01	7.710000000000e-01	1.821546885180e+01	2.396501548543e+00	9.991545389387e-01	5.485198031782e+00	3.825248458878e-01	2.100000000000e+00	
  28	DIS_DM_NU	1.010000000000e-01	2.546132824284e+01	7.710000000000e-01	1.576023792270e+01	2.189247787364e+00	9.105980414957e-01	5.777819129140e+00	3.309649963767e-01	2.100000000000e+00	
  29	DIS_DM_NU	1.670000000000e-01	4.209942392628e+01	7.710000000000e-01	1.230845272060e+01	1.902494593026e+00	5.995563283170e-01	4.871094214091e+00	2.584775071325e-01	2.100000000000e+00	
  30	DIS_DM_NU	3.260000000000e-01	8.218210898184e+01	7.710000000000e-01	4.466509442442e+00	7.683382033411e-01	2.131051243229e-01	4.771178188900e+00	9.379669829127e-02	2.100000000000e+00	
  31	DIS_DM_NU	2.100000000000e-02	3.152783088000e+00	3.240000000000e-01	2.352585531795e+01	3.381724812271e+00	1.465584106675e+00	6.229674062297e+00	4.940429616768e-01	2.100000000000e+00	
  32	DIS_DM_NU	5.700000000000e-02	8.557554096000e+00	3.240000000000e-01	2.430458299454e+01	3.643987827993e+00	7.665291559817e-01	3.153846153846e+00	5.103962428854e-01	2.100000000000e+00	
  33	DIS_DM_NU	1.010000000000e-01	1.516338532800e+01	3.240000000000e-01	1.745948895184e+01	2.532098871789e+00	7.263525782983e-01	4.160216718266e+00	3.666492679886e-01	2.100000000000e+00	
  34	DIS_DM_NU	1.670000000000e-01	2.507213217600e+01	3.240000000000e-01	1.277315895967e+01	1.797666588522e+00	7.814483491149e-01	6.117894184062e+00	2.682363381532e-01	2.100000000000e+00	
  35	DIS_DM_NU	3.260000000000e-01	4.894320412800e+01	3.240000000000e-01	4.664215963901e+00	5.680037089819e-01	4.066577278798e-01	8.718672785034e+00	9.794853524191e-02	2.100000000000e+00	
  36	DIS_DM_NU	2.100000000000e-02	5.429793096000e+00	5.580000000000e-01	2.445005785453e+01	3.904112636449e+00	1.160921040574e+00	4.748132080019e+00	5.134512149451e-01	2.100000000000e+00	
  37	DIS_DM_NU	5.700000000000e-02	1.473800983200e+01	5.580000000000e-01	2.292196640859e+01	3.750171465846e+00	1.412937443961e+00	6.164119686657e+00	4.813612945804e-01	2.100000000000e+00	
  38	DIS_DM_NU	1.010000000000e-01	2.611471917600e+01	5.580000000000e-01	1.648900557079e+01	2.676348815313e+00	7.533643434122e-01	4.568888888889e+00	3.462691169866e-01	2.100000000000e+00	
  39	DIS_DM_NU	1.670000000000e-01	4.317978319200e+01	5.580000000000e-01	1.062286746739e+01	1.679447015053e+00	6.717788060212e-01	6.323893318669e+00	2.230802168151e-01	2.100000000000e+00	
  40	DIS_DM_NU	3.260000000000e-01	8.429107377600e+01	5.580000000000e-01	4.552124208911e+00	6.798533136918e-01	3.948935205061e-01	8.674928503337e+00	9.559460838713e-02	2.100000000000e+00	
  41	DIS_DM_NU	2.100000000000e-02	7.502456052000e+00	7.710000000000e-01	2.335958399628e+01	3.102553443222e+00	2.320654324347e+00	9.934484812388e+00	4.905512639218e-01	2.100000000000e+00	
  42	DIS_DM_NU	5.700000000000e-02	2.036380928400e+01	7.710000000000e-01	1.948851203501e+01	2.617092295102e+00	1.210561544893e+00	6.211667379832e+00	4.092587527352e-01	2.100000000000e+00	
  43	DIS_DM_NU	1.010000000000e-01	3.608324101200e+01	7.710000000000e-01	1.540093085752e+01	2.132116250307e+00	6.579577491182e-01	4.272194682289e+00	3.234195480080e-01	2.100000000000e+00	
  44	DIS_DM_NU	1.670000000000e-01	5.966238860400e+01	7.710000000000e-01	1.240207702605e+01	1.882668239248e+00	1.052079310168e+00	8.483089630539e+00	2.604436175470e-01	2.100000000000e+00	
  45	DIS_DM_NU	3.260000000000e-01	1.164666987120e+02	7.710000000000e-01	4.198861605302e+00	6.984353947260e-01	4.715813787225e-01	1.123117223314e+01	8.817609371133e-02	2.100000000000e+00	
