IMPPDF_170	1	80
  35	LATTICE	3.000000000000e+00	5.000000000000e+00	1.472620000000e+00	3.404200000000e-01	6.394100000000e-02	2.350600000000e-02	6.904999706245e+00	
  36	LATTICE	4.000000000000e+00	5.000000000000e+00	1.963490000000e+00	4.516140000000e-01	9.413020000000e-02	2.425400000000e-02	5.370515528748e+00	
  37	LATTICE	5.000000000000e+00	5.000000000000e+00	2.454370000000e+00	4.833730000000e-01	1.274410000000e-01	1.927100000000e-02	3.986776257673e+00	
  38	LATTICE	6.000000000000e+00	5.000000000000e+00	2.945240000000e+00	6.006200000000e-01	1.390360000000e-01	8.097000000000e-03	1.348106956145e+00	
  39	LATTICE	7.000000000000e+00	5.000000000000e+00	3.436120000000e+00	6.738930000000e-01	1.537730000000e-01	8.992000000000e-03	1.334336459942e+00	
  40	LATTICE	8.000000000000e+00	5.000000000000e+00	3.926990000000e+00	6.174170000000e-01	1.211070000000e-01	2.844700000000e-02	4.607420916496e+00	
  41	LATTICE	1.000000000000e+00	6.000000000000e+00	5.890490000000e-01	1.362220000000e-01	6.938030000000e-03	1.217500000000e-02	8.937616537711e+00	
  42	LATTICE	2.000000000000e+00	6.000000000000e+00	1.178100000000e+00	2.724400000000e-01	1.476330000000e-02	2.071200000000e-02	7.602407869623e+00	
  43	LATTICE	3.000000000000e+00	6.000000000000e+00	1.767150000000e+00	3.984610000000e-01	2.778880000000e-02	2.459600000000e-02	6.172749654295e+00	
  44	LATTICE	4.000000000000e+00	6.000000000000e+00	2.356190000000e+00	4.980340000000e-01	2.793310000000e-02	2.075800000000e-02	4.167988530904e+00	
  45	LATTICE	5.000000000000e+00	6.000000000000e+00	2.945240000000e+00	5.668400000000e-01	3.997320000000e-02	8.097000000000e-03	1.428445416696e+00	
  46	LATTICE	6.000000000000e+00	6.000000000000e+00	3.534290000000e+00	6.008700000000e-01	9.411520000000e-02	1.303200000000e-02	2.168855160018e+00	
  47	LATTICE	7.000000000000e+00	6.000000000000e+00	4.123340000000e+00	5.919840000000e-01	9.960790000000e-02	3.791000000000e-02	6.403889294305e+00	
  48	LATTICE	8.000000000000e+00	6.000000000000e+00	4.712390000000e+00	6.007450000000e-01	2.246950000000e-01	6.666300000000e-02	1.109672157072e+01	
  49	LATTICE	1.000000000000e+00	7.000000000000e+00	6.872230000000e-01	1.499940000000e-01	1.257580000000e-02	1.398600000000e-02	9.324372974919e+00	
  50	LATTICE	2.000000000000e+00	7.000000000000e+00	1.374450000000e+00	2.924740000000e-01	3.390910000000e-02	2.275000000000e-02	7.778469197262e+00	
  51	LATTICE	3.000000000000e+00	7.000000000000e+00	2.061670000000e+00	4.100980000000e-01	7.492540000000e-02	2.374000000000e-02	5.788860223654e+00	
  52	LATTICE	4.000000000000e+00	7.000000000000e+00	2.748890000000e+00	5.132390000000e-01	6.563190000000e-02	1.331100000000e-02	2.593528551026e+00	
  53	LATTICE	5.000000000000e+00	7.000000000000e+00	3.436120000000e+00	5.747090000000e-01	4.633560000000e-02	8.992000000000e-03	1.564617919678e+00	
  54	LATTICE	6.000000000000e+00	7.000000000000e+00	4.123340000000e+00	5.892540000000e-01	6.453600000000e-02	3.791000000000e-02	6.433558363626e+00	
  55	LATTICE	7.000000000000e+00	7.000000000000e+00	4.810560000000e+00	5.447910000000e-01	6.827930000000e-02	7.114000000000e-02	1.305821865633e+01	
  56	LATTICE	8.000000000000e+00	7.000000000000e+00	5.497790000000e+00	4.490610000000e-01	9.911950000000e-02	9.385800000000e-02	2.090094664199e+01	
  57	LATTICE	1.000000000000e+00	8.000000000000e+00	7.853980000000e-01	1.720870000000e-01	2.087640000000e-02	1.569700000000e-02	9.121548983944e+00	
  58	LATTICE	2.000000000000e+00	8.000000000000e+00	1.570800000000e+00	3.348290000000e-01	4.618830000000e-02	2.407100000000e-02	7.189042765113e+00	
  59	LATTICE	3.000000000000e+00	8.000000000000e+00	2.356190000000e+00	4.663540000000e-01	7.464730000000e-02	2.075800000000e-02	4.451125110967e+00	
  60	LATTICE	4.000000000000e+00	8.000000000000e+00	3.141590000000e+00	5.621050000000e-01	4.654800000000e-02	1.927000000000e-03	3.428185125555e-01	
  61	LATTICE	5.000000000000e+00	8.000000000000e+00	3.926990000000e+00	5.718520000000e-01	6.541540000000e-02	2.844700000000e-02	4.974538866700e+00	
  62	LATTICE	6.000000000000e+00	8.000000000000e+00	4.712390000000e+00	5.553440000000e-01	6.597020000000e-02	6.666300000000e-02	1.200391108934e+01	
  63	LATTICE	7.000000000000e+00	8.000000000000e+00	5.497790000000e+00	4.918650000000e-01	7.657920000000e-02	9.385800000000e-02	1.908206520082e+01	
  64	LATTICE	8.000000000000e+00	8.000000000000e+00	6.283180000000e+00	3.873980000000e-01	7.238920000000e-02	8.022800000000e-02	2.070945126201e+01	
  65	LATTICE	1.000000000000e+00	9.000000000000e+00	8.835730000000e-01	2.206240000000e-01	1.658650000000e-02	1.729500000000e-02	7.839129015882e+00	
  66	LATTICE	2.000000000000e+00	9.000000000000e+00	1.767150000000e+00	3.231550000000e-01	8.373160000000e-02	2.459600000000e-02	7.611208243722e+00	
  67	LATTICE	3.000000000000e+00	9.000000000000e+00	2.650720000000e+00	5.235800000000e-01	8.315580000000e-02	1.554800000000e-02	2.969555750793e+00	
  68	LATTICE	4.000000000000e+00	9.000000000000e+00	3.534290000000e+00	5.824430000000e-01	5.643620000000e-02	1.303200000000e-02	2.237472164658e+00	
  69	LATTICE	5.000000000000e+00	9.000000000000e+00	4.417860000000e+00	5.609780000000e-01	7.261290000000e-02	5.246100000000e-02	9.351703631871e+00	
  70	LATTICE	6.000000000000e+00	9.000000000000e+00	5.301440000000e+00	5.128420000000e-01	6.523990000000e-02	8.947200000000e-02	1.744630899965e+01	
  71	LATTICE	7.000000000000e+00	9.000000000000e+00	6.185010000000e+00	4.404470000000e-01	5.636840000000e-02	8.556600000000e-02	1.942708203257e+01	
  72	LATTICE	8.000000000000e+00	9.000000000000e+00	7.068580000000e+00	3.712160000000e-01	1.259480000000e-01	1.063400000000e-02	2.864639455196e+00	
  73	LATTICE	1.000000000000e+00	1.000000000000e+01	9.817480000000e-01	2.521300000000e-01	2.328300000000e-02	1.876800000000e-02	7.443779002895e+00	
  74	LATTICE	2.000000000000e+00	1.000000000000e+01	1.963490000000e+00	3.488360000000e-01	2.260700000000e-01	2.425400000000e-02	6.952837436503e+00	
  75	LATTICE	3.000000000000e+00	1.000000000000e+01	2.945240000000e+00	5.551250000000e-01	1.460410000000e-01	8.097000000000e-03	1.458590407566e+00	
  76	LATTICE	4.000000000000e+00	1.000000000000e+01	3.926990000000e+00	5.365150000000e-01	9.276440000000e-02	2.844700000000e-02	5.302181672460e+00	
  77	LATTICE	5.000000000000e+00	1.000000000000e+01	4.908740000000e+00	4.384440000000e-01	1.999610000000e-01	7.541600000000e-02	1.720082838401e+01	
  78	LATTICE	6.000000000000e+00	1.000000000000e+01	5.890490000000e+00	3.535730000000e-01	2.214480000000e-01	9.460500000000e-02	2.675685077763e+01	
  79	LATTICE	7.000000000000e+00	1.000000000000e+01	6.872230000000e+00	1.631760000000e-01	7.152660000000e-01	2.386500000000e-02	1.462531254596e+01	
  80	LATTICE	8.000000000000e+00	1.000000000000e+01	7.853980000000e+00	2.206100000000e-01	8.569610000000e-02	1.063400000000e-02	4.820271066588e+00	
