REPPDF_coarse	0	36
   1	LATTICE	1.000000000000e+00	1.000000000000e+00	2.617990000000e-01	9.974120000000e-01	5.504180229607e-04	
   2	LATTICE	2.000000000000e+00	1.000000000000e+00	5.235990000000e-01	9.894180000000e-01	8.280205311464e-04	
   3	LATTICE	3.000000000000e+00	1.000000000000e+00	7.853980000000e-01	9.753230000000e-01	1.476052167100e-03	
   4	LATTICE	4.000000000000e+00	1.000000000000e+00	1.047198000000e+00	9.549670000000e-01	4.959435451742e-03	
   5	LATTICE	5.000000000000e+00	1.000000000000e+00	1.308997000000e+00	9.296960000000e-01	5.930564897208e-03	
   6	LATTICE	6.000000000000e+00	1.000000000000e+00	1.570796000000e+00	8.961630000000e-01	9.508701278303e-03	
   7	LATTICE	1.000000000000e+00	2.000000000000e+00	5.235990000000e-01	9.892530000000e-01	6.855902566402e-04	
   8	LATTICE	2.000000000000e+00	2.000000000000e+00	1.047198000000e+00	9.567060000000e-01	1.886806826360e-03	
   9	LATTICE	3.000000000000e+00	2.000000000000e+00	1.570796000000e+00	9.030190000000e-01	3.985950325832e-03	
  10	LATTICE	4.000000000000e+00	2.000000000000e+00	2.094395000000e+00	8.313640000000e-01	7.310041039556e-03	
  11	LATTICE	5.000000000000e+00	2.000000000000e+00	2.617994000000e+00	7.486780000000e-01	1.038311128709e-02	
  12	LATTICE	6.000000000000e+00	2.000000000000e+00	3.141593000000e+00	6.529520000000e-01	1.648214185111e-02	
  13	LATTICE	1.000000000000e+00	3.000000000000e+00	7.853980000000e-01	9.740150000000e-01	1.261867663426e-03	
  14	LATTICE	2.000000000000e+00	3.000000000000e+00	1.570796000000e+00	8.998270000000e-01	4.588638142194e-03	
  15	LATTICE	3.000000000000e+00	3.000000000000e+00	2.356194000000e+00	7.878500000000e-01	1.000314950403e-02	
  16	LATTICE	4.000000000000e+00	3.000000000000e+00	3.141593000000e+00	6.520830000000e-01	1.881403731260e-02	
  17	LATTICE	5.000000000000e+00	3.000000000000e+00	3.926991000000e+00	5.085470000000e-01	3.918290443548e-02	
  18	LATTICE	6.000000000000e+00	3.000000000000e+00	4.712389000000e+00	3.481660000000e-01	7.529960159257e-02	
  19	LATTICE	1.000000000000e+00	4.000000000000e+00	1.047198000000e+00	9.535110000000e-01	4.632191705877e-03	
  20	LATTICE	2.000000000000e+00	4.000000000000e+00	2.094395000000e+00	8.186700000000e-01	1.136613390736e-02	
  21	LATTICE	3.000000000000e+00	4.000000000000e+00	3.141593000000e+00	6.361370000000e-01	2.345553239643e-02	
  22	LATTICE	4.000000000000e+00	4.000000000000e+00	4.188790000000e+00	4.463260000000e-01	4.365065864337e-02	
  23	LATTICE	5.000000000000e+00	4.000000000000e+00	5.235988000000e+00	2.240630000000e-01	3.015385547488e-02	
  24	LATTICE	6.000000000000e+00	4.000000000000e+00	6.283185000000e+00	1.035090000000e-01	1.642702042368e-02	
  25	LATTICE	1.000000000000e+00	5.000000000000e+00	1.308997000000e+00	9.170710000000e-01	2.192963747990e-03	
  26	LATTICE	2.000000000000e+00	5.000000000000e+00	2.617994000000e+00	6.844940000000e-01	9.551282636379e-03	
  27	LATTICE	3.000000000000e+00	5.000000000000e+00	3.926991000000e+00	4.526910000000e-01	4.682349837421e-02	
  28	LATTICE	4.000000000000e+00	5.000000000000e+00	5.235988000000e+00	2.625830000000e-01	3.837017070590e-02	
  29	LATTICE	5.000000000000e+00	5.000000000000e+00	6.544985000000e+00	1.449860000000e-01	2.487100721724e-02	
  30	LATTICE	6.000000000000e+00	5.000000000000e+00	7.853982000000e+00	9.395900000000e-02	2.718639365565e-02	
  31	LATTICE	1.000000000000e+00	6.000000000000e+00	1.570796000000e+00	8.925120000000e-01	3.899923076164e-02	
  32	LATTICE	2.000000000000e+00	6.000000000000e+00	3.141593000000e+00	6.180740000000e-01	3.327311226802e-02	
  33	LATTICE	3.000000000000e+00	6.000000000000e+00	4.712389000000e+00	3.400030000000e-01	3.833079701754e-02	
  34	LATTICE	4.000000000000e+00	6.000000000000e+00	6.283185000000e+00	2.360640000000e-01	4.600967289603e-02	
  35	LATTICE	5.000000000000e+00	6.000000000000e+00	7.853982000000e+00	1.797270000000e-01	4.673831404747e-02	
  36	LATTICE	6.000000000000e+00	6.000000000000e+00	9.424778000000e+00	1.365070000000e-01	3.162293471517e-02	
