IMPPDF_coarse	0	36
   1	LATTICE	1.000000000000e+00	1.000000000000e+00	2.617990000000e-01	4.699800000000e-02	2.010828187588e-03	
   2	LATTICE	2.000000000000e+00	1.000000000000e+00	5.235990000000e-01	9.410000000000e-02	6.473036381792e-03	
   3	LATTICE	3.000000000000e+00	1.000000000000e+00	7.853980000000e-01	1.459850000000e-01	9.147464129473e-03	
   4	LATTICE	4.000000000000e+00	1.000000000000e+00	1.047198000000e+00	1.996560000000e-01	1.178804479123e-02	
   5	LATTICE	5.000000000000e+00	1.000000000000e+00	1.308997000000e+00	2.544530000000e-01	1.563911762217e-02	
   6	LATTICE	6.000000000000e+00	1.000000000000e+00	1.570796000000e+00	3.053150000000e-01	2.267141371860e-02	
   7	LATTICE	1.000000000000e+00	2.000000000000e+00	5.235990000000e-01	9.286900000000e-02	6.905990153483e-03	
   8	LATTICE	2.000000000000e+00	2.000000000000e+00	1.047198000000e+00	1.890940000000e-01	1.429258549039e-02	
   9	LATTICE	3.000000000000e+00	2.000000000000e+00	1.570796000000e+00	2.853130000000e-01	2.218950202235e-02	
  10	LATTICE	4.000000000000e+00	2.000000000000e+00	2.094395000000e+00	3.906260000000e-01	2.078213174821e-02	
  11	LATTICE	5.000000000000e+00	2.000000000000e+00	2.617994000000e+00	4.705840000000e-01	3.052405608696e-02	
  12	LATTICE	6.000000000000e+00	2.000000000000e+00	3.141593000000e+00	5.564390000000e-01	6.609213266343e-03	
  13	LATTICE	1.000000000000e+00	3.000000000000e+00	7.853980000000e-01	1.458030000000e-01	1.540048700529e-02	
  14	LATTICE	2.000000000000e+00	3.000000000000e+00	1.570796000000e+00	2.777160000000e-01	4.231890830350e-02	
  15	LATTICE	3.000000000000e+00	3.000000000000e+00	2.356194000000e+00	4.197030000000e-01	3.537414309916e-02	
  16	LATTICE	4.000000000000e+00	3.000000000000e+00	3.141593000000e+00	5.293010000000e-01	3.635299162380e-02	
  17	LATTICE	5.000000000000e+00	3.000000000000e+00	3.926991000000e+00	5.679030000000e-01	8.885904568472e-03	
  18	LATTICE	6.000000000000e+00	3.000000000000e+00	4.712389000000e+00	5.542430000000e-01	1.419633755586e-02	
  19	LATTICE	1.000000000000e+00	4.000000000000e+00	1.047198000000e+00	2.035350000000e-01	2.376720429499e-02	
  20	LATTICE	2.000000000000e+00	4.000000000000e+00	2.094395000000e+00	3.927890000000e-01	2.749208977142e-02	
  21	LATTICE	3.000000000000e+00	4.000000000000e+00	3.141593000000e+00	5.224540000000e-01	1.843949565471e-02	
  22	LATTICE	4.000000000000e+00	4.000000000000e+00	4.188790000000e+00	5.555900000000e-01	1.164688799637e-02	
  23	LATTICE	5.000000000000e+00	4.000000000000e+00	5.235988000000e+00	5.157580000000e-01	1.404421589125e-02	
  24	LATTICE	6.000000000000e+00	4.000000000000e+00	6.283185000000e+00	4.377380000000e-01	2.217038565294e-02	
  25	LATTICE	1.000000000000e+00	5.000000000000e+00	1.308997000000e+00	2.635880000000e-01	1.738720794147e-02	
  26	LATTICE	2.000000000000e+00	5.000000000000e+00	2.617994000000e+00	4.517080000000e-01	2.236845993805e-02	
  27	LATTICE	3.000000000000e+00	5.000000000000e+00	3.926991000000e+00	5.550830000000e-01	1.258685822594e-02	
  28	LATTICE	4.000000000000e+00	5.000000000000e+00	5.235988000000e+00	5.173700000000e-01	2.396457802675e-02	
  29	LATTICE	5.000000000000e+00	5.000000000000e+00	6.544985000000e+00	3.745900000000e-01	2.682493243235e-02	
  30	LATTICE	6.000000000000e+00	5.000000000000e+00	7.853982000000e+00	2.988220000000e-01	1.942712021891e-02	
  31	LATTICE	1.000000000000e+00	6.000000000000e+00	1.570796000000e+00	3.378160000000e-01	1.834407261215e-02	
  32	LATTICE	2.000000000000e+00	6.000000000000e+00	3.141593000000e+00	5.588340000000e-01	2.690154270669e-02	
  33	LATTICE	3.000000000000e+00	6.000000000000e+00	4.712389000000e+00	6.118410000000e-01	4.435786288811e-02	
  34	LATTICE	4.000000000000e+00	6.000000000000e+00	6.283185000000e+00	3.987990000000e-01	4.538149402565e-02	
  35	LATTICE	5.000000000000e+00	6.000000000000e+00	7.853982000000e+00	2.974910000000e-01	2.820741037387e-02	
  36	LATTICE	6.000000000000e+00	6.000000000000e+00	9.424778000000e+00	2.518330000000e-01	1.539467440383e-02	
