IMQPDF	4	15
   1	LATTICE	1.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-1.894910000000e-01	1.269110265978e-02	3.789820000000e-02	-2.000000000000e+01	9.474550000000e-03	-5.000000000000e+00	1.894910000000e-02	-1.000000000000e+01	3.789820000000e-02	-2.000000000000e+01	
   2	LATTICE	2.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-4.142150000000e-01	2.852253369306e-02	8.284300000000e-02	-2.000000000000e+01	2.071075000000e-02	-5.000000000000e+00	4.142150000000e-02	-1.000000000000e+01	8.284300000000e-02	-2.000000000000e+01	
   3	LATTICE	3.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-6.244510000000e-01	4.562131381475e-02	1.248902000000e-01	-2.000000000000e+01	3.122255000000e-02	-5.000000000000e+00	6.244510000000e-02	-1.000000000000e+01	1.248902000000e-01	-2.000000000000e+01	
   4	LATTICE	4.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-8.400730000000e-01	6.502187002238e-02	1.680146000000e-01	-2.000000000000e+01	4.200365000000e-02	-5.000000000000e+00	8.400730000000e-02	-1.000000000000e+01	1.680146000000e-01	-2.000000000000e+01	
   5	LATTICE	5.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-9.942880000000e-01	8.601078536428e-02	1.988576000000e-01	-2.000000000000e+01	4.971440000000e-02	-5.000000000000e+00	9.942880000000e-02	-1.000000000000e+01	1.988576000000e-01	-2.000000000000e+01	
   6	LATTICE	6.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-1.062324000000e+00	1.078791512846e-01	2.124648000000e-01	-2.000000000000e+01	5.311620000000e-02	-5.000000000000e+00	1.062324000000e-01	-1.000000000000e+01	2.124648000000e-01	-2.000000000000e+01	
   7	LATTICE	7.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-1.038227000000e+00	1.318090021832e-01	2.076454000000e-01	-2.000000000000e+01	5.191135000000e-02	-5.000000000000e+00	1.038227000000e-01	-1.000000000000e+01	2.076454000000e-01	-2.000000000000e+01	
   8	LATTICE	8.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-9.469150000000e-01	1.567763033375e-01	1.893830000000e-01	-2.000000000000e+01	4.734575000000e-02	-5.000000000000e+00	9.469150000000e-02	-1.000000000000e+01	1.893830000000e-01	-2.000000000000e+01	
   9	LATTICE	9.000000000000e+00	1.849600000000e+00	4.000000000000e+00	-8.402530000000e-01	1.899151938682e-01	1.680506000000e-01	-2.000000000000e+01	4.201265000000e-02	-5.000000000000e+00	8.402530000000e-02	-1.000000000000e+01	1.680506000000e-01	-2.000000000000e+01	
  10	LATTICE	1.000000000000e+01	1.849600000000e+00	4.000000000000e+00	-7.195820000000e-01	2.332995523178e-01	1.439164000000e-01	-2.000000000000e+01	3.597910000000e-02	-5.000000000000e+00	7.195820000000e-02	-1.000000000000e+01	1.439164000000e-01	-2.000000000000e+01	
  11	LATTICE	1.100000000000e+01	1.849600000000e+00	4.000000000000e+00	-5.475960000000e-01	2.792211870683e-01	1.095192000000e-01	-2.000000000000e+01	2.737980000000e-02	-5.000000000000e+00	5.475960000000e-02	-1.000000000000e+01	1.095192000000e-01	-2.000000000000e+01	
  12	LATTICE	1.200000000000e+01	1.849600000000e+00	4.000000000000e+00	-3.750610000000e-01	3.356260208804e-01	7.501220000000e-02	-2.000000000000e+01	1.875305000000e-02	-5.000000000000e+00	3.750610000000e-02	-1.000000000000e+01	7.501220000000e-02	-2.000000000000e+01	
  13	LATTICE	1.300000000000e+01	1.849600000000e+00	4.000000000000e+00	-2.357480000000e-01	4.043304866458e-01	4.714960000000e-02	-2.000000000000e+01	1.178740000000e-02	-5.000000000000e+00	2.357480000000e-02	-1.000000000000e+01	4.714960000000e-02	-2.000000000000e+01	
  14	LATTICE	1.400000000000e+01	1.849600000000e+00	4.000000000000e+00	-7.960000000000e-03	4.912394653798e-01	1.592000000000e-03	-2.000000000000e+01	3.980000000000e-04	-5.000000000000e+00	7.960000000000e-04	-1.000000000000e+01	1.592000000000e-03	-2.000000000000e+01	
  15	LATTICE	1.500000000000e+01	1.849600000000e+00	4.000000000000e+00	2.230290000000e-01	6.000173724471e-01	-4.460580000000e-02	-2.000000000000e+01	-1.115145000000e-02	-5.000000000000e+00	-2.230290000000e-02	-1.000000000000e+01	-4.460580000000e-02	-2.000000000000e+01	
