H1_DIS_JETS_LQ	17	48
   1	JET	7.500000000000e-01	3.306250000000e+01	3.190000000000e+02	1.500000000000e+03	1.970000000000e+00	1.500000000000e+01	1.000000000000e+00	3.750000000000e+01	2.500000000000e+00	7.500000000000e+00	5.000000000000e-01	1.890000000000e+01	1.260000000000e+00	6.300000000000e+00	4.200000000000e-01	-7.000357133747e+00	-4.666904755831e-01	-7.000357133747e+00	-4.666904755831e-01	1.209152595829e+01	8.061017305527e-01	1.209152595829e+01	8.061017305527e-01	5.939696961967e+00	3.959797974645e-01	0.000000000000e+00	0.000000000000e+00	7.954951288349e+00	5.303300858899e-01	-1.060660171780e-01	-7.071067811865e-03	7.650000000000e+00	5.100000000000e-01	7.650000000000e+00	5.100000000000e-01	-1.995000000000e+01	-1.330000000000e+00	-1.995000000000e+01	-1.330000000000e+00	
   2	JET	7.500000000000e-01	8.100000000000e+01	3.190000000000e+02	4.380000000000e+02	2.170000000000e+00	4.380000000000e+00	1.000000000000e+00	1.095000000000e+01	2.500000000000e+00	2.190000000000e+00	5.000000000000e-01	5.825400000000e+00	1.330000000000e+00	3.504000000000e+00	8.000000000000e-01	-9.229440550759e+00	-2.107178207936e+00	-9.229440550759e+00	-2.107178207936e+00	7.711847976977e+00	1.760695885155e+00	7.711847976977e+00	1.760695885155e+00	2.044104283054e+00	4.666904755831e-01	-9.291383104791e-01	-2.121320343560e-01	9.910808645111e-01	2.262741699797e-01	0.000000000000e+00	0.000000000000e+00	2.006040000000e+01	4.580000000000e+00	2.006040000000e+01	4.580000000000e+00	-1.504530000000e+01	-3.435000000000e+00	-1.504530000000e+01	-3.435000000000e+00	
   3	JET	7.500000000000e-01	1.960000000000e+02	3.190000000000e+02	1.060000000000e+02	2.830000000000e+00	1.060000000000e+00	1.000000000000e+00	2.650000000000e+00	2.500000000000e+00	5.300000000000e-01	5.000000000000e-01	1.409800000000e+00	1.330000000000e+00	9.646000000000e-01	9.100000000000e-01	-3.687703285244e+00	-3.478965363438e+00	-3.687703285244e+00	-3.478965363438e+00	2.518431511874e+00	2.375878784787e+00	2.518431511874e+00	2.375878784787e+00	3.073086071037e-01	2.899137802865e-01	-2.773272795814e-01	-2.616295090390e-01	1.574019694921e-01	1.484924240492e-01	0.000000000000e+00	0.000000000000e+00	2.708300000000e+00	2.555000000000e+00	2.708300000000e+00	2.555000000000e+00	-5.035000000000e-01	-4.750000000000e-01	-5.035000000000e-01	-4.750000000000e-01	
   4	JET	7.500000000000e-01	4.410000000000e+02	3.190000000000e+02	1.810000000000e+01	5.720000000000e+00	1.810000000000e-01	1.000000000000e+00	4.525000000000e-01	2.500000000000e+00	9.050000000000e-02	5.000000000000e-01	4.325900000000e-01	2.390000000000e+00	1.592800000000e-01	8.800000000000e-01	-5.413821648799e-01	-2.991061684419e+00	-5.413821648799e-01	-2.991061684419e+00	6.232934144125e-01	3.443610024378e+00	6.232934144125e-01	3.443610024378e+00	4.095562476632e-02	2.262741699797e-01	-2.559726547895e-02	-1.414213562373e-01	6.911261679317e-02	3.818376618407e-01	-3.455630839659e-02	-1.909188309204e-01	4.787450000000e-01	2.645000000000e+00	4.787450000000e-01	2.645000000000e+00	-7.873500000000e-02	-4.350000000000e-01	-7.873500000000e-02	-4.350000000000e-01	
   5	JET	7.500000000000e-01	9.000000000000e+02	3.190000000000e+02	2.160000000000e+00	1.644000000000e+01	2.160000000000e-02	1.000000000000e+00	5.400000000000e-02	2.500000000000e+00	1.080000000000e-02	5.000000000000e-01	1.354320000000e-01	6.270000000000e+00	3.218400000000e-02	1.490000000000e+00	-9.897232194912e-02	-4.582051942089e+00	-9.897232194912e-02	-4.582051942089e+00	9.301565442440e-02	4.306280297426e+00	9.301565442440e-02	4.306280297426e+00	1.191333504943e-02	5.515432893255e-01	-4.582051942089e-03	-2.121320343560e-01	1.191333504943e-02	5.515432893255e-01	0.000000000000e+00	0.000000000000e+00	8.240400000000e-02	3.815000000000e+00	8.240400000000e-02	3.815000000000e+00	-3.380400000000e-02	-1.565000000000e+00	-3.380400000000e-02	-1.565000000000e+00	
   6	JET	7.500000000000e-01	1.806250000000e+03	3.190000000000e+02	3.260000000000e-01	3.106000000000e+01	3.260000000000e-03	1.000000000000e+00	8.150000000000e-03	2.500000000000e+00	1.630000000000e-03	5.000000000000e-01	4.642240000000e-02	1.424000000000e+01	8.736800000000e-03	2.680000000000e+00	-2.775422400428e-02	-8.513565645486e+00	-2.775422400428e-02	-8.513565645486e+00	-1.613617674668e-03	-4.949747468306e-01	-1.613617674668e-03	-4.949747468306e-01	8.851845529606e-03	2.715290039756e+00	-2.535684917335e-03	-7.778174593052e-01	3.158080306135e-03	9.687362902256e-01	-9.220672426673e-05	-2.828427124746e-02	1.651190000000e-02	5.065000000000e+00	1.651190000000e-02	5.065000000000e+00	-4.515100000000e-03	-1.385000000000e+00	-4.515100000000e-03	-1.385000000000e+00	
   7	JET	7.500000000000e-01	3.306250000000e+01	3.190000000000e+02	1.080000000000e+03	2.030000000000e+00	1.080000000000e+01	1.000000000000e+00	2.700000000000e+01	2.500000000000e+00	5.400000000000e+00	5.000000000000e-01	1.242000000000e+01	1.150000000000e+00	4.644000000000e+00	4.300000000000e-01	-5.047893889535e+01	-4.673975823643e+00	-5.047893889535e+01	-4.673975823643e+00	3.528179995408e+01	3.266833329082e+00	3.528179995408e+01	3.266833329082e+00	1.832820776836e+00	1.697056274848e-01	-1.374615582627e+00	-1.272792206136e-01	3.818376618407e+00	3.535533905933e-01	-4.734787006825e+00	-4.384062043357e-01	1.512000000000e+00	1.400000000000e-01	1.512000000000e+00	1.400000000000e-01	-2.133000000000e+01	-1.975000000000e+00	-2.133000000000e+01	-1.975000000000e+00	
   8	JET	7.500000000000e-01	8.100000000000e+01	3.190000000000e+02	3.610000000000e+02	2.150000000000e+00	3.610000000000e+00	1.000000000000e+00	9.025000000000e+00	2.500000000000e+00	1.805000000000e+00	5.000000000000e-01	3.898800000000e+00	1.080000000000e+00	1.010800000000e+00	2.800000000000e-01	-1.523935321610e+01	-4.221427483684e+00	-1.523935321610e+01	-4.221427483684e+00	6.330585590607e+00	1.753624817343e+00	6.330585590607e+00	1.753624817343e+00	7.913231988259e-01	2.192031021678e-01	-3.063186576100e-01	-8.485281374239e-02	1.684752616855e+00	4.666904755831e-01	-2.016597829266e+00	-5.586143571374e-01	1.478295000000e+01	4.095000000000e+00	1.478295000000e+01	4.095000000000e+00	-7.472700000000e+00	-2.070000000000e+00	-7.472700000000e+00	-2.070000000000e+00	
   9	JET	7.500000000000e-01	1.960000000000e+02	3.190000000000e+02	8.480000000000e+01	2.970000000000e+00	8.480000000000e-01	1.000000000000e+00	2.120000000000e+00	2.500000000000e+00	4.240000000000e-01	5.000000000000e-01	9.921600000000e-01	1.170000000000e+00	6.190400000000e-01	7.300000000000e-01	-2.914185035168e+00	-3.436538956567e+00	-2.914185035168e+00	-3.436538956567e+00	6.955667985176e-01	8.202438661764e-01	6.955667985176e-01	8.202438661764e-01	0.000000000000e+00	0.000000000000e+00	-2.098692926562e-01	-2.474873734153e-01	2.998132752231e-01	3.535533905933e-01	-5.936302849417e-01	-7.000357133747e-01	1.865600000000e+00	2.200000000000e+00	1.865600000000e+00	2.200000000000e+00	-4.494400000000e-01	-5.300000000000e-01	-4.494400000000e-01	-5.300000000000e-01	
  10	JET	7.500000000000e-01	4.410000000000e+02	3.190000000000e+02	1.270000000000e+01	6.920000000000e+00	1.270000000000e-01	1.000000000000e+00	3.175000000000e-01	2.500000000000e+00	6.350000000000e-02	5.000000000000e-01	2.857500000000e-01	2.250000000000e+00	7.239000000000e-02	5.700000000000e-01	-8.441440753805e-01	-6.646803743154e+00	-8.441440753805e-01	-6.646803743154e+00	5.486936489973e-01	4.320422433050e+00	5.486936489973e-01	4.320422433050e+00	1.526643540582e-02	1.202081528017e-01	-5.298351111431e-02	-4.171930009001e-01	0.000000000000e+00	0.000000000000e+00	-3.143089642374e-02	-2.474873734153e-01	3.530600000000e-01	2.780000000000e+00	3.530600000000e-01	2.780000000000e+00	-7.112000000000e-02	-5.600000000000e-01	-7.112000000000e-02	-5.600000000000e-01	
