# 2.0 < y < 2.5
0.5,0.0,1.0,170.0,3.0,-3.0,19.0,-17.0
1.5,1.0,2.0,255.0,3.0,-3.0,21.0,-19.0
2.5,2.0,3.0,147.0,1.5,-1.5,9.4,-9.1
3.5,3.0,4.0,66.7,0.7,-0.7,3.9,-3.7
4.5,4.0,5.0,30.4,0.4,-0.4,1.6,-1.8
5.5,5.0,6.0,13.83,0.23,-0.23,0.74,-0.79
6.5,6.0,7.0,7.25,0.15,-0.15,0.4,-0.42
7.5,7.0,8.0,3.8,0.1,-0.1,0.22,-0.23
8.5,8.0,9.0,2.23,0.08,-0.08,0.15,-0.15
9.5,9.0,10.0,1.43,0.06,-0.06,0.1,-0.11

