# 3.0 < y < 3.5
0.5,0.0,1.0,163.1,1.3,-1.3,8.6,-9.2
1.5,1.0,2.0,222.0,1.0,-1.0,11.0,-12.0
2.5,2.0,3.0,113.7,0.7,-0.7,6.1,-5.9
3.5,3.0,4.0,49.0,0.4,-0.4,2.6,-2.5
4.5,4.0,5.0,20.5,0.2,-0.2,1.2,-1.0
5.5,5.0,6.0,9.34,0.14,-0.14,0.58,-0.47
6.5,6.0,7.0,4.41,0.09,-0.09,0.27,-0.22
7.5,7.0,8.0,2.29,0.07,-0.07,0.16,-0.13
8.5,8.0,9.0,1.27,0.05,-0.05,0.12,-0.1
9.5,9.0,10.0,0.556,0.035,-0.035,0.077,-0.06

